operator,name_from,name_to,distance,price1,price2,price3,price4,price5,source
SANEF,SAINT-QUENTIN NORD N°10,GARE TGV N°53,,3.10,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,GUIGNICOURT N°14,,6.20,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,HORDAIN (péage d'Hordain) A2,,4.90,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,LA FÈRE N°12,,2.00,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,LAON N°13,,3.90,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,LILLE / DOURGES (péage de Fresnes),,7.00,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,LILLERS N°5,,9.30,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,LIÉVIN N°6.2,,7.10,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,MARQUION N°8,,3.20,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,MASNIÈRES N°9,,2.00,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,NŒUX-LES-MINES N°6.1 A26 NORD,,7.60,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,PARIS / ROISSY (péage de Chamant),,13.60,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,PONT-SAINTE-MAXENCE N°9,,8.70,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,PÉRONNE / VALLEE DE LA SOMME N°13,,3.60,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,REIMS (péage de Courcy),,9.80,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,RESSONS N°11,,6.80,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,ROYE N°12,,4.80,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,SAINT-OMER N°3,,11.70,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,SAINT-QUENTIN SUD N°11,,0.80,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,SENLIS N°8,,10.10,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,VILLERS-BRETONNEUX N°52,,4.80,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,AIRE-SUR-LA-LYS N°4,,11.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,ALBERT N°13.1,,4.30,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,AMIENS EST (péage de Jules Verne) A29,,5.80,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,ARRAS EST (A1) N°15,,6.00,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,ARRAS NORD (A26) N°7,,7.00,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,ATHIES N°54,,1.80,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,BAPAUME N°14 A1,,6.50,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,BÉTHUNE N°6,,8.90,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,CALAIS (péage de Setques),,15.90,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,CAMBRAI N°14,,4.20,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,COMPIÈGNE OUEST N°10,,7.50,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,GARE TGV N°53,,3.00,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,GUIGNICOURT N°14,,6.00,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,HORDAIN (péage d'Hordain) A2,,5.30,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,LA FÈRE N°12,,1.50,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,LAON N°13,,2.90,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,LILLE / DOURGES (péage de Fresnes),,7.90,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,LILLERS N°5,,9.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,LIÉVIN N°6.2,,7.90,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,MARQUION N°8,,4.00,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,MASNIÈRES N°9,,2.50,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,NŒUX-LES-MINES N°6.1 A26 NORD,,8.10,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,PARIS / ROISSY (péage de Chamant),,12.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,PONT-SAINTE-MAXENCE N°9,,8.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,PÉRONNE / VALLEE DE LA SOMME N°13,,3.70,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,REIMS (péage de Courcy),,8.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,RESSONS N°11,,6.10,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,ROYE N°12,,4.60,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,SAINT-OMER N°3,,12.40,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,SAINT-QUENTIN NORD N°10,,0.80,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,SENLIS N°8,,9.40,,,,,official-2026
SANEF,SAINT-QUENTIN SUD N°11,VILLERS-BRETONNEUX N°52,,4.60,,,,,official-2026
SANEF,SALOUËL N°18,ABBEVILLE EST N°22,,4.20,,,,,official-2026
SANEF,SALOUËL N°18,ABBEVILLE NORD N°23,,5.10,,,,,official-2026
SANEF,SALOUËL N°18,AMIENS NORD N°20,,0.90,,,,,official-2026
SANEF,SALOUËL N°18,AMIENS OUEST N°19,,0.50,,,,,official-2026
SANEF,SALOUËL N°18,AMIENS SUD (péage de Dury),,0.90,,,,,official-2026
SANEF,SALOUËL N°18,AUMALE N°12,,3.60,,,,,official-2026
SANEF,SALOUËL N°18,BEAUVAIS CENTRE N°14,,5.10,,,,,official-2026
SANEF,SALOUËL N°18,BEAUVAIS NORD N°15,,4.60,,,,,official-2026
SANEF,SALOUËL N°18,BERCK N°25,,9.30,,,,,official-2026
SANEF,SALOUËL N°18,BOULOGNE EST (péage d'Herquelingue),,13.90,,,,,official-2026
SANEF,SALOUËL N°18,BOULOGNE SUD N°28,,11.50,,,,,official-2026
SANEF,SALOUËL N°18,ESSERTAUX N°17,,1.20,,,,,official-2026
SANEF,SALOUËL N°18,ETAPLES / LE TOUQUET N°26,,9.90,,,,,official-2026
SANEF,SALOUËL N°18,HARDIVILLERS N°16,,2.70,,,,,official-2026
SANEF,SALOUËL N°18,L'ISLE-ADAM (péage d'Amblainville),,9.60,,,,,official-2026
SANEF,SALOUËL N°18,LA CÔTE PICARDE N°24 A16,,7.20,,,,,official-2026
SANEF,SALOUËL N°18,MÉRU N°13,,6.70,,,,,official-2026
SANEF,SALOUËL N°18,NEUFCHÂTEL-EN-BRAY (A28),,5.50,,,,,official-2026
SANEF,SALOUËL N°18,NEUFCHÂTEL-HARDELOT N°27,,11.10,,,,,official-2026
SANEF,SALOUËL N°18,POIX-DE-PICARDIE N°13 A29,,1.70,,,,,official-2026
SANEF,SALOUËL N°18,VALLÉE DE LA NIÈVRE N°21,,2.80,,,,,official-2026
SANEF,SENLIS N°8,AIRE-SUR-LA-LYS N°4,,16.90,,,,,official-2026
SANEF,SENLIS N°8,ALBERT N°13.1,,7.30,,,,,official-2026
SANEF,SENLIS N°8,AMIENS EST (péage de Jules Verne) A29,,9.80,,,,,official-2026
SANEF,SENLIS N°8,ARRAS EST (A1) N°15,,11.50,,,,,official-2026
SANEF,SENLIS N°8,ARRAS NORD (A26) N°7,,12.10,,,,,official-2026
SANEF,SENLIS N°8,ATHIES N°54,,6.90,,,,,official-2026
SANEF,SENLIS N°8,BAPAUME N°14 A1,,8.80,,,,,official-2026
SANEF,SENLIS N°8,BÉTHUNE N°6,,14.40,,,,,official-2026
SANEF,SENLIS N°8,CALAIS (péage de Setques),,20.20,,,,,official-2026
SANEF,SENLIS N°8,CAMBRAI N°14,,10.40,,,,,official-2026
SANEF,SENLIS N°8,COMPIÈGNE OUEST N°10,,1.90,,,,,official-2026
SANEF,SENLIS N°8,GARE TGV N°53,,5.90,,,,,official-2026
SANEF,SENLIS N°8,GUIGNICOURT N°14,,13.50,,,,,official-2026
SANEF,SENLIS N°8,HORDAIN (péage d'Hordain) A2,,12.90,,,,,official-2026
SANEF,SENLIS N°8,LA FÈRE N°12,,10.50,,,,,official-2026
SANEF,SENLIS N°8,LAON N°13,,11.70,,,,,official-2026
SANEF,SENLIS N°8,LILLE / DOURGES (péage de Fresnes),,14.60,,,,,official-2026
SANEF,SENLIS N°8,LILLERS N°5,,15.10,,,,,official-2026
SANEF,SENLIS N°8,LIÉVIN N°6.2,,12.90,,,,,official-2026
SANEF,SENLIS N°8,MARQUION N°8,,10.30,,,,,official-2026
SANEF,SENLIS N°8,MASNIÈRES N°9,,9.80,,,,,official-2026
SANEF,SENLIS N°8,NŒUX-LES-MINES N°6.1 A26 NORD,,13.20,,,,,official-2026
SANEF,SENLIS N°8,PARIS / ROISSY (péage de Chamant),,2.20,,,,,official-2026
SANEF,SENLIS N°8,PONT-SAINTE-MAXENCE N°9,,1.50,,,,,official-2026
SANEF,SENLIS N°8,PÉRONNE / VALLEE DE LA SOMME N°13,,7.00,,,,,official-2026
SANEF,SENLIS N°8,REIMS (péage de Courcy),,15.10,,,,,official-2026
SANEF,SENLIS N°8,RESSONS N°11,,3.10,,,,,official-2026
SANEF,SENLIS N°8,ROYE N°12,,6.00,,,,,official-2026
SANEF,SENLIS N°8,SAINT-OMER N°3,,18.20,,,,,official-2026
SANEF,SENLIS N°8,SAINT-QUENTIN NORD N°10,,10.10,,,,,official-2026
SANEF,SENLIS N°8,SAINT-QUENTIN SUD N°11,,9.40,,,,,official-2026
SANEF,SENLIS N°8,VILLERS-BRETONNEUX N°52,,8.20,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,ABBEVILLE EST N°22,,1.60,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,ABBEVILLE NORD N°23,,2.30,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,AMIENS NORD N°20,,1.70,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,AMIENS OUEST N°19,,2.20,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,AMIENS SUD (péage de Dury),,3.20,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,AUMALE N°12,,5.20,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,BEAUVAIS CENTRE N°14,,7.90,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,BEAUVAIS NORD N°15,,7.10,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,BERCK N°25,,6.40,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,BOULOGNE EST (péage d'Herquelingue),,11.50,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,BOULOGNE SUD N°28,,9.60,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,ESSERTAUX N°17,,4.00,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,ETAPLES / LE TOUQUET N°26,,7.50,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,HARDIVILLERS N°16,,4.80,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,L'ISLE-ADAM (péage d'Amblainville),,11.90,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,LA CÔTE PICARDE N°24 A16,,4.10,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,MÉRU N°13,,9.70,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,NEUFCHÂTEL-EN-BRAY (A28),,7.00,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,NEUFCHÂTEL-HARDELOT N°27,,8.70,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,POIX-DE-PICARDIE N°13 A29,,4.10,,,,,official-2026
SANEF,VALLÉE DE LA NIÈVRE N°21,SALOUËL N°18,,2.80,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,AIRE-SUR-LA-LYS N°4,,10.40,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,ALBERT N°13.1,,2.80,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,AMIENS EST (péage de Jules Verne) A29,,1.20,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,ARRAS EST (A1) N°15,,5.50,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,ARRAS NORD (A26) N°7,,6.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,ATHIES N°54,,2.80,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,BAPAUME N°14 A1,,4.10,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,BÉTHUNE N°6,,8.50,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,CALAIS (péage de Setques),,13.70,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,CAMBRAI N°14,,5.20,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,COMPIÈGNE OUEST N°10,,5.70,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,GARE TGV N°53,,1.60,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,GUIGNICOURT N°14,,9.40,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,HORDAIN (péage d'Hordain) A2,,7.20,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,LA FÈRE N°12,,5.50,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,LAON N°13,,7.50,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,LILLE / DOURGES (péage de Fresnes),,8.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,LILLERS N°5,,9.60,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,LIÉVIN N°6.2,,8.20,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,MARQUION N°8,,7.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,MASNIÈRES N°9,,5.50,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,NŒUX-LES-MINES N°6.1 A26 NORD,,8.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,PARIS / ROISSY (péage de Chamant),,10.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,PONT-SAINTE-MAXENCE N°9,,6.30,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,PÉRONNE / VALLEE DE LA SOMME N°13,,2.00,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,REIMS (péage de Courcy),,13.20,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,RESSONS N°11,,4.70,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,ROYE N°12,,3.00,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,SAINT-OMER N°3,,10.90,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,SAINT-QUENTIN NORD N°10,,4.80,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,SAINT-QUENTIN SUD N°11,,4.60,,,,,official-2026
SANEF,VILLERS-BRETONNEUX N°52,SENLIS N°8,,8.20,,,,,official-2026
